Text,Tags
"we have been looking at the daily volumes for the gathering contract to
analyze the producer services portion of the p & l . to do this , we have been
looking at daily volumes on the 96026572 contract . pops shows a daily bav of
approximately 612 , 000 . mops shows a daily bav of approximately 601 , 000 . i
wanted to confirm that these volumes sound reasonable for you . by the way ,
it also looks like the noms for the gathering contract are a lot higher ,
around 750 , 000 per day .
please advise as to how you feel these bav ' s come in compared to what you
expect . thank you .
heidi",NO_IGNORE
"guys , your teams did a great job managing a very difficult situation with
very few material effects to the organization . it is noticed and appreciated
please pass on to your organization if you feel appropriate .
regards
delainey",NO_IGNORE
"attached is a revised draft of a letter as we would like to see it from oneok , which includes changes from the draft michelle and i crafted on friday . while we don ' t intend to provide this draft to oneok , it will enable us to assist them if they ask for drafting suggestions ( they will more than likely be on a short time fuse ) . please let me know if either of you has any comments . . . . . . . . . . . . . . . . . . . tony",NO_IGNORE
"start date : 1 / 13 / 02 ; hourahead hour : 11 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002011311 . txt",NO_IGNORE
"winston and jin ,
for last half year the following developments were implemented by jin for
vatrfacs code
( the calibration code for var ) :
1 . weighting the log - returns with exponential decay factor while calculating
correlations ;
2 . calculating factors and correlations for uk curves ;
3 . joint estimation of factor loading for selected groups of commodities ;
4 . alternative method for collecting historical data for correlations
calculation
( based on fixed contract instead of collecting prompt , prompt + 1 , etc . prices )
in order to release these developments research has to have each version under
clearcase . then we will :
1 . run vatrfacs code in stage environment ( stage has been refreshed
recently ) .
2 . run var code in stage and validate the results .
it is time to start releasing these 4 versions . projects 3 and 4 require some
experimental runs
in stage . a few traders ( in gas , power and liquids markets ) are expecting the
results .
meanwhile the following developments have been suggested by reseach , approved
by risk control ,
submitted to it as spreadsheet prototypes and waiting in line :
1 . volatility blending for intramonth power positions ;
2 . forward volatility smoothing and extracting forward forward volatilities ;
hope we can follow our procedures to make all these developments go smoothly
and efficiently .
tanya .",NO_IGNORE
"start date : 1 / 30 / 02 ; hourahead hour : 9 ; no ancillary schedules awarded . variances detected .
variances detected in energy import / export schedule .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002013009 . txt
- - - - energy import / export schedule - - - -
+ + + hour 9 - bad data from iso .
trans _ type : final
sc _ id : ectstca
mkt _ type : 2
trans _ date : 1 / 30 / 02
tie _ point : malin _ 5 _ rndmtn
interchg _ id : enrj _ ciso _ 3000
engy _ type : firm",NO_IGNORE
"i will be out of the office next week on vacation during july 5 th through
july 10 th .
bob cotten will handle my entire desk . bob can be reach on extension
3 - 6101 .",NO_IGNORE
"hi louise ,
here is the final layout for the fortune article , just wanted to get your seal of approval .
have a great weekend .
~ heather",NO_IGNORE
"hi louise ; i know things are tough in all areas and this is a difficult time for everyone . i just wanted to let you know that i don ' t know what my destiny will be around here especially since we are shutting broadband down and i have not received any word if i will be part of the work out team . if you know of anything that might be fit for me either for the short term or the longer , please keep me in mind .
best regards & good luck ,
arshak .",NO_IGNORE
"attached you will find the revised update on the current activities of east power , generation investments and generation development . if you have any questions , feel free to contact me .
regards ,
dave duran
x 3 - 7364",NO_IGNORE
"you have been approved and added to the econnect remote access solution . your user account will be granted remote access permission by it security within 24 hours . please follow the instructions in the attached document .
if you require technical assistance , please call the resolution center at 713 . 853 . 1411 .
thanks ,
mustafa cochinwala",NO_IGNORE
"attached is a spreadsheet which indicates the employees who have current agrmts and are being considered for a new agrmt . the spreadsheet indicates the contractual committments .
i ' ll leave the password on your voice mail .",NO_IGNORE
"just a clarification :
the dash requires that enron corp provide additional security behind its guaranty of epmi ' s obligations ( capped at $ 100 mm ) to india mesa 2 in the event enron corp ' s senior unsecured rating drops below investment grade . my position to ewc was that given there is no cause for alarm ( or better said , available remedy ) from the creditor / equity side whether our credit is bbb + or bbb - , why should it matter that we assign to an entity that is bbb - . tod agreed to that this morning after his discussion with jay . i will verify with jay and john that the lenders are omfortable with that provision .
- - - - - original message - - - - -
from : kitchen , louise
sent : thursday , september 20 , 2001 1 : 42 pm
to : deffner , joseph
subject : fw : amendment to im ii ppa
- - - - - original message - - - - -
from : kitchen , louise
sent : thursday , september 20 , 2001 1 : 30 pm
to : lindholm , tod a . ; presto , kevin m . ; curry , mike ; lamb , john ; payne , michael
cc : murphy , harlan
subject : re : amendment to im ii ppa
i spoke to mike and he had stated that he is in agreement with you on the banking provisions and their original intent . we also agree that if we assign the ppa to an affiliate the enron corp guarantee will follow .
so you have two remaining points to address which can be managed outside of epmi .
( i ) the right to assign to a bbb - or above . joe has read the dash which also indicates a bbb - assignment provision . i think this is something that the lenders should be able to price for you .
( ii ) the curtailment issue which is a buyer / aep issue which should be solved by them managing this risk through curtailment credits or some other means through their portfolio as mentioned by tod in our meeting .
we obviously can price these if necessary as indicated by kevin in his previous note to ensure you are making the right decision . the contract is worth around $ 11 mm today .
joe has been working with the finance guys on indian mesa ii and should be able to offer some assistance , but unless the economics state we should change the epmi contract as the pricing from the lenders and aep is greater than kevin ' s i think we are done .
let me know if not .
louise
- - - - - original message - - - - -
from : lindholm , tod a .
sent : monday , september 17 , 2001 5 : 54 pm
to : presto , kevin m . ; curry , mike ; lamb , john ; payne , michael
cc : murphy , harlan ; kitchen , louise
subject : re : amendment to im ii ppa
kevin ,
ewc requires three clarifications to the ppa in order to get the project financed and sold . all previously requested amendments proposed by the equity purchaser have been dropped , and ewc will take the resulting pricing reduction .
i want to make sure you understand how minor these three clarifications are . these clarifications conform to the original deal and are not changes to the deal .
1 . banking provisions . ewc and epmi agreed that energy and renewable energy credits ( "" recs "" ) produced by the indian mesa ii wind generating facility in any year in excess of the annual minimum quantity would , on a cumulative basis , offset any deficiencies of energy and recs in subsequent years . section 4 . 04 of the agreement does not clearly provide the cumulative carryover mechanism which was contemplated by the parties . ( this section originally provided for the carryover , but in an effort to simplify the language , the aggregate carryover concept was clouded . ) both the project lenders and the proposed equity purchaser have required that the point be clarified . there has never been a disagreement between epmi and ewc on the intention of the carryover banking provisions . epmi ' s most recent refusal to make this clarification now appears to be a change in the original deal
2 . grid curtailment ewc and epmi drafted the contract with specific provisions relating to termination resulting from grid curtailment , section 5 . 04 . there is an ambiguity in that grid curtailment could also be covered under the termination provision relating to force majeure under section 5 . 02 . this inconsistency is the problem . neither ewc nor epmi were to pay damages to the other party in the event of grid curtailment . the proposed equity purchasers have requested that the force majeure provisions of the ppa be clarified to make it clear that extended grid curtailment would not give rise to termination payments . this clarification is consistent with the original intent of the parties and is not a change to the deal .
3 . epmi credit support . epmi ' s obligations under the ppa are guaranteed by enron . the indian mesa ii ppa permits epmi to assign the ppa to certain affiliates without consent of the seller . any assignment by epmi would not relieve it of its duties and obligations under the contract , and the enron guarantee would remain in place . however , the project lenders have required clarification that the enron guarantee would either explicitly remain in place or that the assignee would have a credit quality at least as good as enron corp ' s credit quality . the project lender ' s have also requested that the termination payment provisions be clarified to provide that any substitute ppa used to calculate a termination payment would also need to be with a party that had a credit quality similar to enron corp ' s , since that is the credit that is supporting the indian mesa ii ppa . this will not affect the value of the contract to a third party since enron bears this obligation unless released by the project .
under the dispute resolution provisions of the ppa we could certainly pursue declaratory relief under arbitration . our sense is that this does nothing but ensure delay .
from an enron perspective :
? the sale of the equity and the financing of the non - recourse debt on the indian mesa ii project is currently at a standstill due to issues surrounding the ambiguities in the ppa
? while the debt financing for the indian mesa i project is in place ( different offtaker ) the proposed equity sale to aep is linked to the sale of the indian mesa ii project .
? if enron cannot move forward with the financing of the project within the next month , enron will likely end up with approximately $ 153 m less cash at year end than it counted on in its plan , in addition to any decrease in planned earnings
? the after - tax return to enron in a "" hold "" situation is 0 % , due to enron being in the alternative minimum tax position , i . e . it cannot use the tax benefits .
it was clear in the discussions with the city of san antonio that these clarifications would have had no affect on value .
tod
- - - - - original message - - - - -
from : presto , kevin m .
sent : saturday , september 15 , 2001 2 : 41 pm
to : curry , mike ; lamb , john ; payne , michael ; lindholm , tod a .
cc : murphy , harlan ; kitchen , louise
subject : re : amendment to im ii ppa
i would like to make the message even more clear . epmi will not be making any changes , amendments , clarifications , interpretations , etc . to the current indian mesa ii ppa . therefore , any proposed purchaser of the indian mesa facility must evaluate the contract based on their own legal and commercial interpretation .
i don ' t think it is productive to spend any more time on this discussion . we will continue provide enron wind with the ppa value on a daily basis such that total shareholder value is maximized for any proposed wind transaction ( sale of company and / or sale of im project ) .
please feel free to call me to discuss ( 713 - 853 - 5035 )
- - - - - original message - - - - -
from : curry , mike
sent : fri 9 / 14 / 2001 3 : 11 pm
to : lamb , john ; payne , michael ; lindholm , tod a .
cc : presto , kevin m . ; murphy , harlan
subject : re : amendment to im ii ppa
we are not interested in these changes to the ppa . these changes will weaken the language in the contract for us ( i . e . improve it for aep that is probably why they are asking for the "" clarifications "" ) . i will be out next week on vacation so please address any further concerns in my absence to kevin presto . regards , - mike
- - - - - original message - - - - -
from : lamb , john
sent : friday , september 14 , 2001 10 : 28 am
to : curry , mike
cc : lindholm , tod a . ; payne , michael ; godfrey , jay
subject : amendment to im ii ppa
mike : attached is our proposed amendment to the indian mesa ii ppa . it deals with the banking clarification ( section 4 . 04 amendments ) , grid curtailment clarification ( section 5 . 02 amendments ) , guaranty clarifications requested by the lenders ( section 5 . 05 and 9 . 03 amendments ) , and the ercot amendment ( section 3 . 04 amendments ) that we have discussed . please note that the ercot restriction would permit international sales , such as to mexico , but would otherwise restrict epmi ' s sales of energy from the wind facility to other locations within ercot . in the preparation of this draft , we used the same amendment that was previously sent to you by e - mail on 8 / 22 / 01 . that e - mail had a redline with it to show the changes to the banking provisions . please let us know whether this draft is acceptable or whether you have any questions or comments on the amendment . thanks
regards
john
>",NO_IGNORE
"- - - - - original message - - - - -
from : shively , hunter s .
sent : thursday , january 31 , 2002 11 : 41 am
to : lavorato , john
subject : weather update
robert ricks - lead forecaster nws slidell , la
arriving on tuesday or wednesday for interviews
liz taylor is coordinating travel plans
mike gasper - reliant forecaster , 10 years experience , dave knows him from accu - weather
dave ryan is meeting with him this afternoon to determine if he will interview next week
paul pastelok - accu - weather
he has interest and asked that dave call him this weekend about details .
chris hyde - earth sat
he has interest and asked that dave call him this weekend about details .
matt rogers - earth sat
on vacation this week . dave is going to call him on monday
bill read - lead forecaster nws houston
he has interest and jay is trying to set up an off site meeting for you or me .
kevin stenson - weather channel forecaster
friends with steven bennett
he has interest and asked that steve call him this weekend about details .
i will attempt to gain access to him outside of steve .",NO_IGNORE
"iain :
we went and looked at the toshiba copier on the 32 nd floor and while it
does not appear to be extremely fast , i believe it will work for the 19 th
floor . i spoke with vince kaminski and he agreed with our getting this
copier .
we noticed this copier has a button that says "" network connection ""
and were wondering it this copier could be hooked up to the network and
we could run copies from our computer ? please let us know .
thanks for all your help and have a wonderful christmas and new
year !
shirley
co # 0011
rc # 100038
copier information including pictures & weblinks
from : iain russell on 12 / 17 / 99 10 : 47 am
to : shirley crenshaw / hou / ect @ ect
cc :
subject : new copier information for 55 , 60 & 65 cpm digital machines
shirley ,
following up on the telephone conversation , please see the attached
spreadsheet for pricing information plus important information about "" true
world "" copy speeds .
pricing was centered on the 42 . 315 k per month volume band so that you can get
a good feel for copier expenditure based on average month volumes . i have
left the spreadsheet "" unprotected "" so that you can play with the volume
figures and see how this changes the price overall + how the "" cost per image ""
is affected by volume changes .
? pricing spreadsheet : under "" notes "" towards under the pictures .
the "" true world "" copy speed information has been supplied by buyers lab
incorporated , which is an independent testing house that rates office
equipment , including copiers and publishes their findings on a quarterly
basis . unfortunately they have not released their findings on the canon ir 550
as testing is not yet complete .
? copier speeds : @ the end of the notes - mail
{ these include 1 - 1 , 1 - 2 and duplexing + detail on completion of "" sets "" }
as you will see , duplexing speeds are widely different across the various
manufacturers equipment & the "" true world "" copy speeds are a soft $ expense
which impacts the true cost of running a copier .
listed below are the url ' s for the different 55 , 60 & 65 cpm b / w copiers .
a ) overview
b ) specifications
from lanier
ricoh equipment
55 copies per minute
a ) & b ) weblink for machine specifications - - > click here - - - >
65 copies per minute
a ) & b ) weblink for machine specifications - - > click here - - - >
from danka
canon equipment { ir 550 }
55 copies per minute
looks like : - - - >
weblink for machine specifications - - > click below :
a ) http : / / www . usa . canon . com / corpoffice / netofficesys / ir 550 / ir 550 fea . html
b ) http : / / www . usa . canon . com / corpoffice / netofficesys / ir 550 / ir 550 spec . html
canon equipment { ir 600 } > > currently on 45 day backorder
weblink for machine specifications - - > click below :
a ) http : / / www . usa . canon . com / corpoffice / netofficesys / ir 600 / ir 600 fea . html
b ) http : / / www . usa . canon . com / corpoffice / netofficesys / ir 600 / ir 600 spec . html
toshiba equipment
55 copies per minute
weblink for machine specifications - - > click below :
a ) http : / / www . toshiba . com / taiseid / copiers / 5570 / features . htm
b ) http : / / www . toshiba . com / taiseid / copiers / 5570 / spec . htm
65 copies per minute
weblink for machine specifications - - > click here - - >
a ) http : / / www . toshiba . com / taiseid / copiers / 6570 / features . htm
b ) http : / / www . toshiba . com / taiseid / copiers / 6570 / spec . htm
notes
here is the pricing spreadsheet for your records : - - >
the highlighted rows on the spreadsheet reflect you current average monthly
volume .
fyi - - > target cpi or cost per image is in the region $ 0 . 017 up to and
including $ 0 . 023 .
copier model monthly volume capacities
model manufacturer max rec / level realistic level { up to }
toshiba 5570 340 k 115 k
toshiba 6570 400 k 135 k
lanier 5255 { per rep . } 200 k 100 k
lanier 5265 { per rep . } 200 k 100 k
canon ir 550 200 k 100 k
canon ir 600 250 k 100 k
fyi : we currently have a toshiba 6570 @ eb 32 kl that is averaging 69 , 332
images per month with the top month producing 86 , 673 images and a toshiba
5570 @ eb 3080 area that is averaging 39 , 309 per month . both of these machines
are in the enron north america trading environment .
the copiers quoted are all "" digital "" .
digital : scan once print many = 99 copies of one sheet ? 1 scan !
analog : scan for every image made = 99 copies of 1 sheet ? 99 scans = possible
noise issue .
copier speeds = total print time
this comparison gives the speed @ which the document set is printed
{ no staple , no 3 - hole punch }
> > > > > 60 & 65 copy per minute machines > > > > 55 copy per minute machines < < < < <
please call me with any questions .
thanks , iain russell @ 713 - 853 - 6861
contracts supervisor administration
enron property & services corp .
privileged / confidential information may be contained in this message . if
you are not the addressee indicated in this message ( or responsible for
delivery of the message to such person ) , you may not copy or deliver this
message to anyone . in such case , you should destroy this message , and
notify us immediately . if you or your employer does not consent to internet
email messages of this kind , please advise us immediately . opinions ,
conclusions and other information expressed in this message are not given
or endorsed by my department or employer unless otherwise indicated by an
authorized representative independent of this message .",NO_IGNORE
"we need this humor today ! tk
-
-
subject : fw : sad but humorous - enron
the truth about enron ?",NO_IGNORE
"pierre - philippe ,
yes , we are ready . i shall be accompanied by one person from
our analyst / associate program and i would like to ask you if she can be
invited
to dinner as well .
we plan to come thursday night and leave on sat morning to avoid potential
flight delay risk .
vince
pierre - philippe ste - marie on 10 / 08 / 2000 06 : 55 : 27 pm
to : vince . j . kaminski @ enron . com
cc :
subject : re : mscf speaker series
hi mr . kaminski ,
just touching base for the 3 rd of november . is everything ready ?
sincerely ,
pierre - philippe ste - marie",NO_IGNORE
"just talked to steve jackson at aep and it looks like they may want to use
decaf to do intramonth confirmations .
we will have to come up with a way to confirm just certain deals and not all deals .
i will add to the meeting for next week .
thanks
bob",NO_IGNORE
"- - - - - original message - - - - -
from : knight , jerry [ mailto : jknight @ oneok . com ]
sent : tuesday , august 28 , 2001 8 : 50 am
to : buehler , craig
subject : tw mdq
please amend contract 25374 to include mdq of 13 , 000 for september 2001 .
thanks for you help .
jerry m . knight
918 . 732 . 1346",NO_IGNORE
"here is the lastest and greatest . please make sure that you look at this
carefully . there are some weird changes that happened . please make sure
that you forward this on to whom ever needs it .
if you have any questions , please feel free to call me .
julie",NO_IGNORE
"help ! ! ! ! we have several people who want to attend , but not enough for a full fledged group discount . this should really be a foot stomping good time . come on along . let me know by tuesday 7 / 24 at noon .
tuts presents
"" smokey joe ' s cafe ""
( with gladys knight )
rock ' n roll hall of famer gladys knight stars in the seven time tony award - nominated and grammy award - winning musical "" smokey joe ' s cafe . "" gladys knight played to sold out audiences on broadway in the spring and summer of 1999 . she now returns to the stage for a special limited engagement , performing in the song - and - dance celebration that features every great hit of the ' 50 s and ' 60 s - "" hound dog , "" "" love potion # 9 , "" "" stand by me , "" "" yakety yak , "" "" there goes my baby , "" "" one broadway "" and "" jailhouse rock . ""
where : wortham theatre ( www . tuts . com )
when : sunday , august 12 th
time : 2 : 00 pm
ticket prices : $ 38 . 50 member ; $ 13 . 50 member
$ 48 . 00 non - member ; $ 17 . 00 member
6 ticket maximum for members
deadline : tuesday 7 / 24 / 01
coordinator : iris waser x 36059 ; eb 4749 b
iris s . waser
x 3 - 6059
eb 4749 b",NO_IGNORE
"merchant power monthly : :
in just this month ' s issue , we have almost 7 , 000 mw of new plants documented !
- -
plus , the records on who owns each plant , their corporate
structure , ownership changes and even foreign plants .
gleaned from ferc filings , we also provide you the docket
number for each plant , so you can follow up and pull full
documentation on any which are of interest - - free ! we
also provide you with feature stories on plants in progress
from around the nation .
special offer : order merchant power monthly for only
$ 196 / year ( $ 295 / year if you require hardcopy ) and receive
free all of the back - issues of this millenium ( in pdf format
every exempt wholesale generator , qualifying facility ,
power marketer filing , since january 2000 , and start your
subscription in february 2002 , for only $ 196 !
save even more with a corporate pdf site license . only
$ 1 , 000 for distribution to your entire company ! keep it on
your server for access as required , rebroadcast it yourself ,
or give us the list of recipients and let us take care of
delivery for you - - your choice !
for this special offer , you must order before
february 15
for a sample issue , download :
htt
p : / / www . pmaconference . com / 0201 mpm . pdf
email : info @ pmaconference . com
voice : ( 703 ) 641 - 0613
this email has been sent to michelle . lokay @ enron . com at your request , by powermarketers . com .
visit our subscription center to edit your interests or unsubscribe .
view our privacy policy : http : / / ccprod . roving . com / roving / ccprivacypolicy . jsp
powered by
constant contact ( r )
www . constantcontact . com",NO_IGNORE
"steve ,
i talked to sh ? n about your paper .
please , feel free to contact her directly and discuss
the publication options .
vince
sh ? n millie
risk books
28 - 29 haymarket
london swly 4 rx
phone : 44 ( 0 ) 171 484 9740
fax : 44 ( 0 ) 171 484 9758
e - mail : shan @ risk . co . uk
www . riskpublications . com",NO_IGNORE
"fyi - srs
- - - - - - - - - - - - - - - - - - - - - - forwarded by sherri sera / corp / enron on 02 / 09 / 2001 08 : 39 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jauregui , robert m "" on 02 / 08 / 2001 07 : 55 : 44 pm
to : "" ' taylorja 2 @ bp . com ' "" , "" ' mcclankg @ bp . com ' "" , "" ' sdba @ dynegy . com ' "" , "" ' njwa @ dynegy . com ' "" , "" ' pete . j . pavluk @ dynegy . com ' "" , "" ' chuck . watson @ dynegy . com ' "" , "" ' pwarden @ pillsburywinthrop . com ' "" , "" ' repling @ pillsburywinthrop . com ' "" , "" ' mmce @ dynegy . com ' "" , "" ' swbe @ dynegy . com ' "" , "" ' bcli @ dynegy . com ' "" , "" ' singleton . greg @ epenergy . com ' "" , "" ' hoferc @ epenergy . com ' "" , "" ' smithc @ epenergy . com ' "" , "" ' wisew @ epenergy . com ' "" , "" ' jonesg @ epenergy . com ' "" , "" ' colliw @ texaco . com ' "" , "" ' benewm @ texaco . com ' "" , "" ' underga @ texaco . com ' "" , "" ' hans @ cook - inlet . com ' "" , "" ' prez @ cook - inlet . com ' "" , "" ' davidyi @ cook - inlet . com ' "" , "" ' dronn @ mayerbrown . com ' "" , "" ' swidner @ coral - energy . com ' "" , "" ' blong @ coral - energy . com ' "" , "" ' ctise @ coral - energy . com ' "" , "" ' jeff . skilling @ enron . com ' "" , "" ' william . s . bradford @ enron . com ' "" , "" ' travis . mccullough @ enron . com ' "" , "" ' iccenergy @ aol . com ' "" , "" ' stefkatz @ cs . com ' "" , "" ' msessa @ sempratrading . com ' "" , "" ' dfelsinger @ sempra . com ' "" , "" ' mcosta @ stroock . com ' "" , "" ' jshorter @ txuenergy . com ' "" , "" ' mperkins 2 @ txuelectric . com ' "" , "" ' cenochs @ txuenergy . com ' "" , "" ' bjeffrie @ westerngas . com ' "" , "" ' ryanmcgeachie @ aec . ca ' "" , "" ' richarddaniel @ aec . ca ' "" , "" ' jones . murphy @ williams . com ' "" , "" ' randall . o ' neal @ williams . com ' "" , "" ' kelly . knowlton @ williams . com ' "" , "" ' connie . turner @ williams . com ' "" , "" ' scampbell @ txuenergy . com ' "" , "" ' ilydiatt @ altra . com ' "" , "" ' dkohler @ br - inc . com ' "" , "" ' reason @ br - inc . com ' "" , "" ' sallen @ duke - energy . com ' "" , "" ' rsbaker @ duke - energy . com ' "" , "" ' richard . ruzika @ gs . com ' "" , "" ' steve . brown @ southernenergy . com ' "" , "" ' kenny . foo @ ngx . com ' "" , "" ' tgary @ pcenergy . com ' "" , "" ' bredd @ pcenergy . com ' "" , "" ' harry _ wijsman @ pcp . ca ' "" , "" ' celias @ pcenergy . com ' "" , "" ' hal - borlan @ reliantenergy . com ' "" , "" ' priscilla - massey @ reliantenergy . com ' "" , "" ' llittle @ reliantenergy . com ' "" , "" ' gary - lamb @ transcanada . com ' "" , "" ' larry - desmeules @ coastenergy . com ' "" , "" ' five 5 wood @ aol . com ' "" , "" ' don . fishbeck @ cmenergy . com ' "" , "" ' randy . harrison @ southernenergy . com ' "" , "" ' john . krill @ engageenergy . com ' "" , "" ' glen . mackey @ energy . com ' "" , "" ' doug . rabey @ energy . com ' "" , "" ' michael _ huse @ transcanada . com ' ""
cc : "" ' jlopes @ hrice . com ' "" , "" ' jnexon @ hrice . com ' "" , "" buchsbaum , craig m ( corp ) "" , "" whelan , steve ( corp ) "" , "" lee , fanny "" , "" berkovitz , trista "" , "" clare , david "" , "" woo , shirley a ( law ) "" , "" mclafferty , daniel "" , "" cotroneo , eileen "" , "" ' dmao @ orrick . com ' "" , "" litteneker , randall ( law ) "" , "" gee , dennis "" , "" welch , ray ""
subject : urg : gas securitization agreements
i am pleased to report that , as 2 / 8 / 01 , 4 : 00 pm pst , pg & e has executed the
gas supplier security agreement and the intercreditor agreement with the
following suppliers :
* bp energy company
* dynegy canada marketing & trade , a division of dci
* dynegy marketing & trade
* el paso merchant energy , l . p .
* texaco canada
* texaco natural gas
* txu energy trading canada limited
* txu energy trading company
* williams energy marketing & trading co . ( us & canada )
as you know , other suppliers are not precluded from future participation ( we
highly encourage it ) however , we will now require completion of exhibit b
( supplier joinder agreement ) as outlined in 8 . ( j ) . i would greatly
appreciate your replying to this email to let us know whether you intend to
be a party to these agreements at this time .
please call if you have any questions .
please forward all correspondence to :
trista berkovitz
director , gas procurement
pacific gas and electric company
77 beale street , room 553
san francisco , ca 94105 - 1814
415 . 973 . 2152 ( bus )
415 . 973 . 9213 ( fax )
notice to recipient : this e - mail is meant for only the intended recipient
of the transmission , and may be a communication privileged by law . if you
received this e - mail in error , any review , use , dissemination , distribution ,
or copying of this e - mail is strictly prohibited . please notify us
immediately of the error by return e - mail and please delete this message
from your system . thank you in advance for your cooperation .",NO_IGNORE
"- - - - - original message - - - - -
from : oxley , david
sent : friday , august 24 , 2001 6 : 06 pm
to : lavorato , john
subject : re : new building
bastard !
- - - - - original message - - - - -
from : lavorato , john
sent : friday , august 24 , 2001 6 : 05 pm
to : oxley , david
subject : re : new building
your corp now man . sorry .
- - - - - original message - - - - -
from : oxley , david
sent : friday , august 24 , 2001 5 : 26 pm
to : lavorato , john
subject : new building
i want to sit with wes and haedicke . we can move robert to another floor if need be . do you have a problem with this ?",NO_IGNORE
"dear vince ,
we have just received the signed confidentiality agreement . according to
the terms in the agreement , i am sending you an attachment with the pdf
file of the paper discussing the valuation of collateralized debt . we
would be glad to discuss further about a possible collaboration at your
convenience .
please let me know if you have any trouble deciphering the attachment .
with best regards ,
stathis
stathis tompaidis
assistant professor
msis department , cba 5 . 202
mccombs school of business
university of texas at austin
austin , tx 78752 - 1175
tel . 512 - 4715252
fax . 512 - 4710587
stathis . tompaidis @ bus . utexas . edu
- paper . pdf",NO_IGNORE
"i am forwarding for your attention the resume of peter percell
who has an extensive experience in modeling physical flows
of natural gas in pipeline systems . peter is looking currently for a job .
i met him last week at the meeting of the science and industry advance with mathematics
society at the university of houston .
the application of recent developments in optimization theory
and numerical methods can help enron to improve further
efficiency of our pipeline system and reduce the consumption of compressor fuel .
please , let me know if you interested in introducing peter to executives
in your organization . i shall be glad to make arrangements for an interview .
vince kaminski
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 30 / 2001 02 : 17 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
peter percell on 04 / 30 / 2001 11 : 16 : 58 am
to : vincent kaminski
cc :
subject : follow - up on siam workshop
i enjoyed your presentation , and meeting you briefly afterwards , at the
siam workshop last friday .
i have extensive experience as a technical leader in the design and
development of modeling and simulation software products , mostly
for the oil and gas pipeline industry .
i am looking for a position that can utilize my software development and
mathematical skills . getting out of the narrow confines of the pipeline
simulation industry would be a plus .
please consider whether i might fit in your group . your answer to a
question indicated that i have several of the skills you look for .
also , please let me know , by email , the names and contact information of
other managers within enron who might benefit from having someone with
my qualifications in their group .
attached are my resume and an addendum covering academic & consulting
experience . publications are available on request .
i will call you in a couple of days to follow up on this email .
thank you for your time .
peter percell 10030 doliver drive
percell @ swbell . net houston , tx 77042 - 2016
( 713 ) 532 - 3836 voice & fax
- percell , peter resume only . doc
- percell , peter a & c exp . doc",NO_IGNORE
"osman ,
vasant is setting up a meeting to review the credit
models with ees . please , call - in or
attend when the meeting is set .
vince
osman sezgen @ ees
01 / 15 / 2001 02 : 49 pm
to : vince j kaminski / hou / ect @ ect
cc :
subject : i will miss the tuesday staff meeting
vince ,
i will not be able to attend the meeting . here are some updates :
1 ) i left a message to george posey , i will follow up tomorrow ( tuesday ) ,
2 ) i will follow up on the credit reserve issue asap , i will find out what the
present state of the models are and come up with modification requirements
to accomodate asset related projects .
3 ) this week i will need to spend much of my time in meeting with the
breakthrough
folks . they are at a stage where
our contribution is being defined and specifies ( curves , components , etc . ) .
if you
would like to contact me urgently , please leave a phone message instead of
e - mail - -
i will be checking my phone messages more frequently .
4 ) we have a var meeting with rac on eam issues wednesday at lpm .
5 ) other issues are covered in my project list .
regards ,
osman",NO_IGNORE
"do you want to do this ?
- - - - - original message - - - - -
from : engler , adrianne
sent : tuesday , november 06 , 2001 5 : 03 pm
to : curry , mike ; forster , david ; kitchen , louise ; kroll , heather ; lagrasta , fred ; luce , laura ; mrha , jean ; redmond , brian ; tricoli , carl ; tycholiz , barry ; vickers , frank
cc : martinez , judy ; shoemake , lisa ; schoppe , tammie ; harvey , claudette ; young , becky ; hogan , irena d . ; jones , melissa ; holcombe , tina ; presas , jessica ; buckley , karen ; solis , felicia ; berry , lara
subject : origination track
all -
please note on your calendars we are anticipating holding the origination track interviews wednesday , november 28 from 11 am - 2 pm with a debrief session to follow .
further details to follow ( location and resumes of candidates ) .
thank you for your participation in these interviews .
please contact either karen buckley ( x 54667 ) or myself with any questions .
kind regards ,
adrianne engler
x 57302",NO_IGNORE
"yes , barry pearce is on the list . i ' ll make the alterations indicated below .
- - - - - original message - - - - -
from : kitchen , louise
sent : wednesday , january 02 , 2002 1 : 23 pm
to : oquinn , kari
subject : fw : netco list
is barry pearce in the list ?
see below for alterations
- - - - - original message - - - - -
from : kitchen , louise
sent : monday , december 31 , 2001 12 : 57 pm
to : slone , jeanie
subject : netco list
eric moon resigned
haedicke back in
elbertson back in
louise kitchen
chief operating officer
enron americas
tel : 713 853 3488
fax : 713 646 2308",NO_IGNORE
